OID_,Join_Count,TARGET_FID,FID_1,STATEFP10,PLACEFP10,PLACENS10,GEOID10,NAME10,NAMELSAD10,STATEFP,COUNTYFP,COUNTYNS,GEOID,COUNTY_NAME
1,1,0,1,06,78106,02412042,0678106,Tehama,Tehama city,06,103,01692767,06103,Tehama
2,1,1,2,06,59892,02411527,0659892,Red Bluff,Red Bluff city,06,103,01692767,06103,Tehama
3,1,2,3,06,16322,02410231,0616322,Corning,Corning city,06,103,01692767,06103,Tehama
4,1,3,4,06,85586,02412268,0685586,Williams,Williams city,06,011,01675902,06011,Colusa
5,1,4,5,06,14946,02410204,0614946,Colusa,Colusa city,06,011,01675902,06011,Colusa
6,1,5,6,06,86832,02412321,0686832,Yorba Linda,Yorba Linda city,06,059,00277294,06059,Orange
7,1,6,7,06,84550,02412236,0684550,Westminster,Westminster city,06,059,00277294,06059,Orange
8,1,7,8,06,82744,02412158,0682744,Villa Park,Villa Park city,06,059,00277294,06059,Orange
9,1,8,9,06,80854,02412117,0680854,Tustin,Tustin city,06,059,00277294,06059,Orange
10,1,9,10,06,73962,02411969,0673962,Stanton,Stanton city,06,059,00277294,06059,Orange
11,1,10,11,06,75154,02583153,0675154,Stonyford,Stonyford CDP,06,011,01675902,06011,Colusa
12,1,11,12,06,70686,02411851,0670686,Seal Beach,Seal Beach city,06,059,00277294,06059,Orange
13,1,12,13,06,16580,02407666,0616580,Coto de Caza,Coto de Caza CDP,06,059,00277294,06059,Orange
14,1,13,14,06,69000,02411814,0669000,Santa Ana,Santa Ana city,06,059,00277294,06059,Orange
15,1,14,15,06,40526,02408577,0640526,Las Flores,Las Flores CDP,06,059,00277294,06059,Orange
16,1,15,16,06,68028,02411793,0668028,San Juan Capistrano,San Juan Capistrano city,06,059,00277294,06059,Orange
17,1,16,17,06,52379,02408951,0652379,North Tustin,North Tustin CDP,06,059,00277294,06059,Orange
18,1,17,18,06,63050,02409214,0663050,Rossmoor,Rossmoor CDP,06,059,00277294,06059,Orange
19,1,18,19,06,65084,02411781,0665084,San Clemente,San Clemente city,06,059,00277294,06059,Orange
20,1,19,20,06,39114,02583048,0639114,Ladera Ranch,Ladera Ranch CDP,06,059,00277294,06059,Orange
21,1,20,21,06,47430,02583081,0647430,Midway City,Midway City CDP,06,059,00277294,06059,Orange
22,1,21,22,06,59587,02411517,0659587,Rancho Santa Margarita,Rancho Santa Margarita city,06,059,00277294,06059,Orange
23,1,22,23,06,77126,02583156,0677126,Sunset Beach,Sunset Beach CDP,06,059,00277294,06059,Orange
24,1,23,24,06,57526,02411432,0657526,Placentia,Placentia city,06,059,00277294,06059,Orange
25,1,24,25,06,36868,02408433,0636868,Isla Vista,Isla Vista CDP,06,083,00277306,06083,Santa Barbara
26,1,25,26,06,43252,02408131,0643252,Los Alamos,Los Alamos CDP,06,083,00277306,06083,Santa Barbara
27,1,26,27,06,68000,02411790,0668000,San Jose,San Jose city,06,085,00277307,06085,Santa Clara
28,1,27,28,06,53980,02411325,0653980,Orange,Orange city,06,059,00277294,06059,Orange
29,1,28,29,06,48147,02408843,0648147,Mission Canyon,Mission Canyon CDP,06,083,00277306,06083,Santa Barbara
30,1,29,30,06,48186,02408845,0648186,Mission Hills,Mission Hills CDP,06,083,00277306,06083,Santa Barbara
31,1,30,31,06,48844,02408861,0648844,Montecito,Montecito CDP,06,083,00277306,06083,Santa Barbara
32,1,31,32,06,51182,02411250,0651182,Newport Beach,Newport Beach city,06,059,00277294,06059,Orange
33,1,32,33,06,55282,02411362,0655282,Palo Alto,Palo Alto city,06,085,00277307,06085,Santa Clara
34,1,33,34,06,48256,02411123,0648256,Mission Viejo,Mission Viejo city,06,059,00277294,06059,Orange
35,1,34,35,06,49670,02411186,0649670,Mountain View,Mountain View city,06,085,00277307,06085,Santa Clara
36,1,35,36,06,49278,02411162,0649278,Morgan Hill,Morgan Hill city,06,085,00277307,06085,Santa Clara
37,1,36,37,06,43224,02410875,0643224,Los Alamitos,Los Alamitos city,06,059,00277294,06059,Orange
38,1,37,38,06,54120,02408999,0654120,Orcutt,Orcutt CDP,06,083,00277306,06083,Santa Barbara
39,1,38,39,06,48956,02411142,0648956,Monte Sereno,Monte Sereno city,06,085,00277307,06085,Santa Clara
40,1,39,40,06,70182,02409284,0670182,Santa Ynez,Santa Ynez CDP,06,083,00277306,06083,Santa Barbara
41,1,40,41,06,47766,02411113,0647766,Milpitas,Milpitas city,06,085,00277307,06085,Santa Clara
42,1,41,42,06,75714,02410016,0675714,Summerland,Summerland CDP,06,083,00277306,06083,Santa Barbara
43,1,42,43,06,40256,02411578,0640256,La Palma,La Palma city,06,059,00277294,06059,Orange
44,1,43,44,06,39496,02411602,0639496,Lake Forest,Lake Forest city,06,059,00277294,06059,Orange
45,1,44,45,06,79529,02409337,0679529,Toro Canyon,Toro Canyon CDP,06,083,00277306,06083,Santa Barbara
46,1,45,46,06,39290,02411571,0639290,La Habra,La Habra city,06,059,00277294,06059,Orange
47,1,46,47,06,44112,02412917,0644112,Los Gatos,Los Gatos town,06,085,00277307,06085,Santa Clara
48,1,47,48,06,39259,02411598,0639259,Laguna Woods,Laguna Woods city,06,059,00277294,06059,Orange
49,1,48,49,06,82072,02409501,0682072,Vandenberg AFB,Vandenberg AFB CDP,06,083,00277306,06083,Santa Barbara
50,1,49,50,06,43294,02412916,0643294,Los Altos Hills,Los Altos Hills town,06,085,00277307,06085,Santa Clara
51,1,50,51,06,39248,02411597,0639248,Laguna Niguel,Laguna Niguel city,06,059,00277294,06059,Orange
52,1,51,52,06,82086,02409502,0682086,Vandenberg Village,Vandenberg Village CDP,06,083,00277306,06083,Santa Barbara
53,1,52,53,06,43280,02410876,0643280,Los Altos,Los Altos city,06,085,00277307,06085,Santa Clara
54,1,53,54,06,39220,02411596,0639220,Laguna Hills,Laguna Hills city,06,059,00277294,06059,Orange
55,1,54,55,06,03694,02582938,0603694,Ballard,Ballard CDP,06,083,00277306,06083,Santa Barbara
56,1,55,56,06,29504,02410591,0629504,Gilroy,Gilroy city,06,085,00277307,06085,Santa Clara
57,1,56,57,06,39178,02411595,0639178,Laguna Beach,Laguna Beach city,06,059,00277294,06059,Orange
58,1,57,58,06,36770,02410116,0636770,Irvine,Irvine city,06,059,00277294,06059,Orange
59,1,58,59,06,11754,02582965,0611754,Casmalia,Casmalia CDP,06,083,00277306,06083,Santa Barbara
60,1,59,60,06,17610,02410278,0617610,Cupertino,Cupertino city,06,085,00277307,06085,Santa Clara
61,1,60,61,06,17727,02582989,0617727,Cuyama,Cuyama CDP,06,083,00277306,06083,Santa Barbara
62,1,61,62,06,36000,02410811,0636000,Huntington Beach,Huntington Beach city,06,059,00277294,06059,Orange
63,1,62,63,06,29070,02583023,0629070,Garey,Garey CDP,06,083,00277306,06083,Santa Barbara
64,1,63,64,06,44168,02583064,0644168,Los Olivos,Los Olivos CDP,06,083,00277306,06083,Santa Barbara
65,1,64,65,06,29000,02410568,0629000,Garden Grove,Garden Grove city,06,059,00277294,06059,Orange
66,1,65,66,06,51028,02583090,0651028,New Cuyama,New Cuyama CDP,06,083,00277306,06083,Santa Barbara
67,1,66,67,06,10345,02409971,0610345,Campbell,Campbell city,06,085,00277307,06085,Santa Clara
68,1,67,68,06,28000,02410556,0628000,Fullerton,Fullerton city,06,059,00277294,06059,Orange
69,1,68,69,06,72086,02583144,0672086,Sisquoc,Sisquoc CDP,06,083,00277306,06083,Santa Barbara
70,1,69,70,06,83542,02412185,0683542,Wasco,Wasco city,06,029,02054176,06029,Kern
71,1,70,71,06,12594,02582973,0612594,Chalfant,Chalfant CDP,06,051,00277290,06051,Mono
72,1,71,72,06,25380,02410537,0625380,Fountain Valley,Fountain Valley city,06,059,00277294,06059,Orange
73,1,72,73,06,78092,02412041,0678092,Tehachapi,Tehachapi city,06,029,02054176,06029,Kern
74,1,73,74,06,17946,02410293,0617946,Dana Point,Dana Point city,06,059,00277294,06059,Orange
75,1,74,75,06,05346,02582943,0605346,Benton,Benton CDP,06,051,00277290,06051,Mono
76,1,75,76,06,17750,02410282,0617750,Cypress,Cypress city,06,059,00277294,06059,Orange
77,1,76,77,06,77574,02412026,0677574,Taft,Taft city,06,029,02054176,06029,Kern
78,1,77,78,06,16532,02410239,0616532,Costa Mesa,Costa Mesa city,06,059,00277294,06059,Orange
79,1,78,79,06,55528,02583105,0655528,Paradise,Paradise CDP,06,051,00277290,06051,Mono
80,1,79,80,06,71106,02411873,0671106,Shafter,Shafter city,06,029,02054176,06029,Kern
81,1,80,81,06,77430,02583158,0677430,Swall Meadows,Swall Meadows CDP,06,051,00277290,06051,Mono
82,1,81,82,06,08786,02409932,0608786,Buena Park,Buena Park city,06,059,00277294,06059,Orange
83,1,82,83,06,40998,02583054,0640998,Lee Vining,Lee Vining CDP,06,051,00277290,06051,Mono
84,1,83,84,06,76040,02583155,0676040,Sunny Slopes,Sunny Slopes CDP,06,051,00277290,06051,Mono
85,1,84,85,06,60704,02410944,0660704,Ridgecrest,Ridgecrest city,06,029,02054176,06029,Kern
86,1,85,86,06,08100,02409897,0608100,Brea,Brea city,06,059,00277294,06059,Orange
87,1,86,87,06,48602,02583083,0648602,Mono City,Mono City CDP,06,051,00277290,06051,Mono
88,1,87,88,06,03026,02582936,0603026,Aspen Springs,Aspen Springs CDP,06,051,00277290,06051,Mono
89,1,88,89,06,45736,02411033,0645736,Maricopa,Maricopa city,06,029,02054176,06029,Kern
90,1,89,90,06,02000,02409704,0602000,Anaheim,Anaheim city,06,059,00277294,06059,Orange
91,1,90,91,06,17372,02582987,0617372,Crowley Lake,Crowley Lake CDP,06,051,00277290,06051,Mono
92,1,91,92,06,44826,02411062,0644826,McFarland,McFarland city,06,029,02054176,06029,Kern
93,1,92,93,06,08240,02582950,0608240,Bridgeport,Bridgeport CDP,06,051,00277290,06051,Mono
94,1,93,94,06,00947,02409683,0600947,Aliso Viejo,Aliso Viejo city,06,059,00277294,06059,Orange
95,1,94,95,06,51392,02408926,0651392,Niland,Niland CDP,06,025,00277277,06025,Imperial
96,1,95,96,06,18394,02410317,0618394,Delano,Delano city,06,029,02054176,06029,Kern
97,1,96,97,06,83262,02583180,0683262,Walker,Walker CDP,06,051,00277290,06051,Mono
98,1,97,98,06,72576,02411925,0672576,Solvang,Solvang city,06,083,00277306,06083,Santa Barbara
99,1,98,99,06,14484,02582978,0614484,Coleville,Coleville CDP,06,051,00277290,06051,Mono
100,1,99,100,06,79030,02583165,0679030,Topaz,Topaz CDP,06,051,00277290,06051,Mono
101,1,100,101,06,69196,02411824,0669196,Santa Maria,Santa Maria city,06,083,00277306,06083,Santa Barbara
102,1,101,102,06,09780,02409960,0609780,California City,California City city,06,029,02054176,06029,Kern
103,1,102,103,06,53378,02408976,0653378,Ocotillo,Ocotillo CDP,06,025,00277277,06025,Imperial
104,1,103,104,06,69070,02411815,0669070,Santa Barbara,Santa Barbara city,06,083,00277306,06083,Santa Barbara
105,1,104,105,06,07372,02407878,0607372,Bombay Beach,Bombay Beach CDP,06,025,00277277,06025,Imperial
106,1,105,106,06,03526,02409774,0603526,Bakersfield,Bakersfield city,06,029,02054176,06029,Kern
107,1,106,107,06,19024,02408665,0619024,Desert Shores,Desert Shores CDP,06,025,00277277,06025,Imperial
108,1,107,108,06,42524,02410860,0642524,Lompoc,Lompoc city,06,083,00277306,06083,Santa Barbara
109,1,108,109,06,33084,02408367,0633084,Heber,Heber CDP,06,025,00277277,06025,Imperial
110,1,109,110,06,55422,02409022,0655422,Palo Verde,Palo Verde CDP,06,025,00277277,06025,Imperial
111,1,110,111,06,02924,02409738,0602924,Arvin,Arvin city,06,029,02054176,06029,Kern
112,1,111,112,06,07260,02407872,0607260,Bodega Bay,Bodega Bay CDP,06,097,01657246,06097,Sonoma
113,1,112,113,06,31414,02410672,0631414,Guadalupe,Guadalupe city,06,083,00277306,06083,Santa Barbara
114,1,113,114,06,64294,02409242,0664294,Salton City,Salton City CDP,06,025,00277277,06025,Imperial
115,1,114,115,06,30378,02015546,0630378,Goleta,Goleta city,06,083,00277306,06083,Santa Barbara
116,1,115,116,06,07848,02407898,0607848,Boyes Hot Springs,Boyes Hot Springs CDP,06,097,01657246,06097,Sonoma
117,1,116,117,06,86328,02412300,0686328,Woodland,Woodland city,06,113,00277321,06113,Yolo
118,1,117,118,06,21894,02408072,0621894,Eldridge,Eldridge CDP,06,097,01657246,06097,Sonoma
119,1,118,119,06,86034,02412288,0686034,Winters,Winters city,06,113,00277321,06113,Yolo
120,1,119,120,06,22510,02408064,0622510,El Verano,El Verano CDP,06,097,01657246,06097,Sonoma
121,1,120,121,06,64308,02409243,0664308,Salton Sea Beach,Salton Sea Beach CDP,06,025,00277277,06025,Imperial
122,1,121,122,06,84816,02412228,0684816,West Sacramento,West Sacramento city,06,113,00277321,06113,Yolo
123,1,122,123,06,11446,02409990,0611446,Carpinteria,Carpinteria city,06,083,00277306,06083,Santa Barbara
124,1,123,124,06,23973,02408209,0623973,Fetters Hot Springs-Agua Caliente,Fetters Hot Springs-Agua Caliente CDP,06,097,01657246,06097,Sonoma
125,1,124,125,06,18100,02410296,0618100,Davis,Davis city,06,113,00277321,06113,Yolo
126,1,125,126,06,24960,02408230,0624960,Forestville,Forestville CDP,06,097,01657246,06097,Sonoma
127,1,126,127,06,70798,02409303,0670798,Seeley,Seeley CDP,06,025,00277277,06025,Imperial
128,1,127,128,06,08758,02409931,0608758,Buellton,Buellton city,06,083,00277306,06083,Santa Barbara
129,1,128,129,06,30028,02408299,0630028,Glen Ellen,Glen Ellen CDP,06,097,01657246,06097,Sonoma
130,1,129,130,06,45358,02412936,0645358,Mammoth Lakes,Mammoth Lakes town,06,051,00277290,06051,Mono
131,1,130,131,06,64000,02411751,0664000,Sacramento,Sacramento city,06,067,00277298,06067,Sacramento
132,1,131,132,06,86020,02409615,0686020,Winterhaven,Winterhaven CDP,06,025,00277277,06025,Imperial
133,1,132,133,06,30812,02408322,0630812,Graton,Graton CDP,06,097,01657246,06097,Sonoma
134,1,133,134,06,62938,02411000,0662938,Roseville,Roseville city,06,061,00277295,06061,Placer
135,1,134,135,06,19455,02408680,0619455,Dollar Point,Dollar Point CDP,06,061,00277295,06061,Placer
136,1,135,136,06,59444,02411513,0659444,Rancho Cordova,Rancho Cordova city,06,067,00277298,06067,Sacramento
137,1,136,137,06,31470,02408341,0631470,Guerneville,Guerneville CDP,06,097,01657246,06097,Sonoma
138,1,137,138,06,62364,02410980,0662364,Rocklin,Rocklin city,06,061,00277295,06061,Placer
139,1,138,139,06,36882,02410122,0636882,Isleton,Isleton city,06,067,00277298,06067,Sacramento
140,1,139,140,06,43140,02412914,0643140,Loomis,Loomis town,06,061,00277295,06061,Placer
141,1,140,141,06,24834,02408229,0624834,Foresthill,Foresthill CDP,06,061,00277295,06061,Placer
142,1,141,142,06,28112,02410563,0628112,Galt,Galt city,06,067,00277298,06067,Sacramento
143,1,142,143,06,40426,02408575,0640426,Larkfield-Wikiup,Larkfield-Wikiup CDP,06,097,01657246,06097,Sonoma
144,1,143,144,06,41474,02410835,0641474,Lincoln,Lincoln city,06,061,00277295,06061,Placer
145,1,144,145,06,24638,02410516,0624638,Folsom,Folsom city,06,067,00277298,06067,Sacramento
146,1,145,146,06,48928,02408860,0648928,Monte Rio,Monte Rio CDP,06,097,01657246,06097,Sonoma
147,1,146,147,06,30693,02408318,0630693,Granite Bay,Granite Bay CDP,06,061,00277295,06061,Placer
148,1,147,148,06,38548,02408481,0638548,Kings Beach,Kings Beach CDP,06,061,00277295,06061,Placer
149,1,148,149,06,53266,02408971,0653266,Occidental,Occidental CDP,06,097,01657246,06097,Sonoma
150,1,149,150,06,14498,02410190,0614498,Colfax,Colfax city,06,061,00277295,06061,Placer
151,1,150,151,06,22020,02410425,0622020,Elk Grove,Elk Grove city,06,067,00277298,06067,Sacramento
152,1,151,152,06,46632,02408810,0646632,Meadow Vista,Meadow Vista CDP,06,061,00277295,06061,Placer
153,1,152,153,06,62868,02409212,0662868,Roseland,Roseland CDP,06,097,01657246,06097,Sonoma
154,1,153,154,06,13588,02409464,0613588,Citrus Heights,Citrus Heights city,06,067,00277298,06067,Sacramento
155,1,154,155,06,03204,02409754,0603204,Auburn,Auburn city,06,061,00277295,06061,Placer
156,1,155,156,06,51637,02408934,0651637,North Auburn,North Auburn CDP,06,061,00277295,06061,Placer
157,1,156,157,06,78126,02410064,0678126,Temelec,Temelec CDP,06,097,01657246,06097,Sonoma
158,1,157,158,06,07036,02582946,0607036,Bloomfield,Bloomfield CDP,06,097,01657246,06097,Sonoma
159,1,158,159,06,85600,02412270,0685600,Willits,Willits city,06,045,00277287,06045,Mendocino
160,1,159,160,06,77392,02412019,0677392,Sutter Creek,Sutter Creek city,06,005,01675841,06005,Amador
161,1,160,161,06,07246,02582947,0607246,Bodega,Bodega CDP,06,097,01657246,06097,Sonoma
162,1,161,162,06,81134,02412125,0681134,Ukiah,Ukiah city,06,045,00277287,06045,Mendocino
163,1,162,163,06,57834,02411446,0657834,Plymouth,Plymouth city,06,005,01675841,06005,Amador
164,1,163,164,06,76015,02410030,0676015,Sunnyside-Tahoe City,Sunnyside-Tahoe City CDP,06,061,00277295,06061,Placer
165,1,164,165,06,36980,02410128,0636980,Jackson,Jackson city,06,005,01675841,06005,Amador
166,1,165,166,06,57876,02411449,0657876,Point Arena,Point Arena city,06,045,00277287,06045,Mendocino
167,1,166,167,06,11376,02582964,0611376,Carmet,Carmet CDP,06,097,01657246,06097,Sonoma
168,1,167,168,06,36672,02410110,0636672,Ione,Ione city,06,005,01675841,06005,Amador
169,1,168,169,06,25058,02410525,0625058,Fort Bragg,Fort Bragg city,06,045,00277287,06045,Mendocino
170,1,169,170,06,71000,02583134,0671000,Sereno del Mar,Sereno del Mar CDP,06,097,01657246,06097,Sonoma
171,1,170,171,06,45022,02410906,0645022,Madera,Madera city,06,039,00277284,06039,Madera
172,1,171,172,06,77700,02410050,0677700,Tahoe Vista,Tahoe Vista CDP,06,061,00277295,06061,Placer
173,1,172,173,06,01514,02409693,0601514,Amador City,Amador City city,06,005,01675841,06005,Amador
174,1,173,174,06,12146,02582969,0612146,Cazadero,Cazadero CDP,06,097,01657246,06097,Sonoma
175,1,174,175,06,13294,02409459,0613294,Chowchilla,Chowchilla city,06,039,00277284,06039,Madera
176,1,175,176,06,72520,02411924,0672520,Soledad,Soledad city,06,053,00277291,06053,Monterey
177,1,176,177,06,28014,02583021,0628014,Fulton,Fulton CDP,06,097,01657246,06097,Sonoma
178,1,177,178,06,08828,02582953,0608828,Buena Vista,Buena Vista CDP,06,005,01675841,06005,Amador
179,1,178,179,06,85012,02412249,0685012,Wheatland,Wheatland city,06,115,00277322,06115,Yuba
180,1,179,180,06,29420,02583024,0629420,Geyserville,Geyserville CDP,06,097,01657246,06097,Sonoma
181,1,180,181,06,70742,02411853,0670742,Seaside,Seaside city,06,053,00277291,06053,Monterey
182,1,181,182,06,46170,02411046,0646170,Marysville,Marysville city,06,115,00277322,06115,Yuba
183,1,182,183,06,37274,02583041,0637274,Jenner,Jenner CDP,06,097,01657246,06097,Sonoma
184,1,183,184,06,65112,02411806,0665112,Sand City,Sand City city,06,053,00277291,06053,Monterey
185,1,184,185,06,86300,02412299,0686300,Woodlake,Woodlake city,06,107,00277318,06107,Tulare
186,1,185,186,06,10042,02582959,0610042,Camanche North Shore,Camanche North Shore CDP,06,005,01675841,06005,Amador
187,1,186,187,06,38156,02583045,0638156,Kenwood,Kenwood CDP,06,097,01657246,06097,Sonoma
188,1,187,188,06,64224,02411768,0664224,Salinas,Salinas city,06,053,00277291,06053,Monterey
189,1,188,189,06,82954,02412160,0682954,Visalia,Visalia city,06,107,00277318,06107,Tulare
190,1,189,190,06,56476,02583110,0656476,Penngrove,Penngrove CDP,06,097,01657246,06097,Sonoma
191,1,190,191,06,64252,02583125,0664252,Salmon Creek,Salmon Creek CDP,06,097,01657246,06097,Sonoma
192,1,191,192,06,54848,02411350,0654848,Pacific Grove,Pacific Grove city,06,053,00277291,06053,Monterey
193,1,192,193,06,80644,02412107,0680644,Tulare,Tulare city,06,107,00277318,06107,Tulare
194,1,193,194,06,51000,02583089,0651000,Newcastle,Newcastle CDP,06,061,00277295,06061,Placer
195,1,194,195,06,70712,02583133,0670712,Sea Ranch,Sea Ranch CDP,06,097,01657246,06097,Sonoma
196,1,195,196,06,48872,02411145,0648872,Monterey,Monterey city,06,053,00277291,06053,Monterey
197,1,196,197,06,58240,02411470,0658240,Porterville,Porterville city,06,107,00277318,06107,Tulare
198,1,197,198,06,78715,02583163,0678715,Timber Cove,Timber Cove CDP,06,097,01657246,06097,Sonoma
199,1,198,199,06,71414,02583137,0671414,Sheridan,Sheridan CDP,06,061,00277295,06061,Placer
200,1,199,200,06,20298,02628726,0620298,Dutch Flat,Dutch Flat CDP,06,061,00277295,06061,Placer
201,1,200,201,06,81778,02583173,0681778,Valley Ford,Valley Ford CDP,06,097,01657246,06097,Sonoma
202,1,201,202,06,45778,02411035,0645778,Marina,Marina city,06,053,00277291,06053,Monterey
203,1,202,203,06,41712,02410839,0641712,Lindsay,Lindsay city,06,107,00277318,06107,Tulare
204,1,203,204,06,01276,02628704,0601276,Alta,Alta CDP,06,061,00277295,06061,Placer
205,1,204,205,06,11481,02407970,0611481,Carrick,Carrick CDP,06,093,00277311,06093,Siskiyou
206,1,205,206,06,23616,02410485,0623616,Farmersville,Farmersville city,06,107,00277318,06107,Tulare
207,1,206,207,06,38520,02411544,0638520,King City,King City city,06,053,00277291,06053,Monterey
208,1,207,208,06,21530,02408045,0621530,Edgewood,Edgewood CDP,06,093,00277311,06093,Siskiyou
209,1,208,209,06,23126,02410472,0623126,Exeter,Exeter city,06,107,00277318,06107,Tulare
210,1,209,210,06,30994,02410657,0630994,Greenfield,Greenfield city,06,053,00277291,06053,Monterey
211,1,210,211,06,29252,02408286,0629252,Gazelle,Gazelle CDP,06,093,00277311,06093,Siskiyou
212,1,211,212,06,30392,02410617,0630392,Gonzales,Gonzales city,06,053,00277291,06053,Monterey
213,1,212,213,06,19318,02410342,0619318,Dinuba,Dinuba city,06,107,00277318,06107,Tulare
214,1,213,214,06,31134,02408333,0631134,Greenview,Greenview CDP,06,093,00277311,06093,Siskiyou
215,1,214,215,06,18688,02410315,0618688,Del Rey Oaks,Del Rey Oaks city,06,053,00277291,06053,Monterey
216,1,215,216,06,82996,02412161,0682996,Vista,Vista city,06,073,00277301,06073,San Diego
217,1,216,217,06,11418,02628716,0611418,Carnelian Bay,Carnelian Bay CDP,06,061,00277295,06061,Placer
218,1,217,218,06,72506,02411923,0672506,Solana Beach,Solana Beach city,06,073,00277301,06073,San Diego
219,1,218,219,06,31246,02408337,0631246,Grenada,Grenada CDP,06,093,00277311,06093,Siskiyou
220,1,219,220,06,11250,02409987,0611250,Carmel-by-the-Sea,Carmel-by-the-Sea city,06,053,00277291,06053,Monterey
221,1,220,221,06,34694,02408401,0634694,Hornbrook,Hornbrook CDP,06,093,00277311,06093,Siskiyou
222,1,221,222,06,56546,02628774,0656546,Penryn,Penryn CDP,06,061,00277295,06061,Placer
223,1,222,223,06,44784,02408196,0644784,McCloud,McCloud CDP,06,093,00277311,06093,Siskiyou
224,1,223,224,06,02112,02409709,0602112,Angels,Angels city,06,009,01675885,06009,Calaveras
225,1,224,225,06,70224,02411830,0670224,Santee,Santee city,06,073,00277301,06073,San Diego
226,1,225,226,06,44812,02408156,0644812,Macdoel,Macdoel CDP,06,093,00277311,06093,Siskiyou
227,1,226,227,06,84606,02412239,0684606,Westmorland,Westmorland city,06,025,00277277,06025,Imperial
228,1,227,228,06,68196,02411797,0668196,San Marcos,San Marcos city,06,073,00277301,06073,San Diego
229,1,228,229,06,49768,02408876,0649768,Mount Hebron,Mount Hebron CDP,06,093,00277311,06093,Siskiyou
230,1,229,230,06,36280,02410097,0636280,Imperial,Imperial city,06,025,00277277,06025,Imperial
231,1,230,231,06,66000,02411782,0666000,San Diego,San Diego city,06,073,00277301,06073,San Diego
232,1,231,232,06,34246,02410780,0634246,Holtville,Holtville city,06,025,00277277,06025,Imperial
233,1,232,233,06,78176,02410067,0678176,Tennant,Tennant CDP,06,093,00277311,06093,Siskiyou
234,1,233,234,06,58520,02411480,0658520,Poway,Poway city,06,073,00277301,06073,San Diego
235,1,234,235,06,21782,02410409,0621782,El Centro,El Centro city,06,025,00277277,06025,Imperial
236,1,235,236,06,32030,02611423,0632030,Happy Camp,Happy Camp CDP,06,093,00277311,06093,Siskiyou
237,1,236,237,06,10044,02582960,0610044,Camanche Village,Camanche Village CDP,06,005,01675841,06005,Amador
238,1,237,238,06,53322,02411301,0653322,Oceanside,Oceanside city,06,073,00277301,06073,San Diego
239,1,238,239,06,09878,02409962,0609878,Calipatria,Calipatria city,06,025,00277277,06025,Imperial
240,1,239,240,06,01458,02407736,0601458,Alum Rock,Alum Rock CDP,06,085,00277307,06085,Santa Clara
241,1,240,241,06,08968,02407924,0608968,Burbank,Burbank CDP,06,085,00277307,06085,Santa Clara
242,1,241,242,06,10088,02407942,0610088,Cambrian Park,Cambrian Park CDP,06,085,00277307,06085,Santa Clara
243,1,242,243,06,50398,02411216,0650398,National City,National City city,06,073,00277301,06073,San Diego
244,1,243,244,06,09710,02409958,0609710,Calexico,Calexico city,06,025,00277277,06025,Imperial
245,1,244,245,06,19976,02583002,0619976,Drytown,Drytown CDP,06,005,01675841,06005,Amador
246,1,245,246,06,41124,02410818,0641124,Lemon Grove,Lemon Grove city,06,073,00277301,06073,San Diego
247,1,246,247,06,20598,02408705,0620598,East Foothills,East Foothills CDP,06,085,00277307,06085,Santa Clara
248,1,247,248,06,08058,02409893,0608058,Brawley,Brawley city,06,025,00277277,06025,Imperial
249,1,248,249,06,40004,02411576,0640004,La Mesa,La Mesa city,06,073,00277301,06073,San Diego
250,1,249,250,06,27080,02408267,0627080,Fruitdale,Fruitdale CDP,06,085,00277307,06085,Santa Clara
251,1,250,251,06,41282,02408606,0641282,Lexington Hills,Lexington Hills CDP,06,085,00277307,06085,Santa Clara
252,1,251,252,06,85922,02413495,0685922,Windsor,Windsor town,06,097,01657246,06097,Sonoma
253,1,252,253,06,36294,02410098,0636294,Imperial Beach,Imperial Beach city,06,073,00277301,06073,San Diego
254,1,253,254,06,44378,02408147,0644378,Loyola,Loyola CDP,06,085,00277307,06085,Santa Clara
255,1,254,255,06,23980,02583012,0623980,Fiddletown,Fiddletown CDP,06,005,01675841,06005,Amador
256,1,255,256,06,22804,02410455,0622804,Escondido,Escondido city,06,073,00277301,06073,San Diego
257,1,256,257,06,72646,02411929,0672646,Sonoma,Sonoma city,06,097,01657246,06097,Sonoma
258,1,257,258,06,46100,02583072,0646100,Martell,Martell CDP,06,005,01675841,06005,Amador
259,1,258,259,06,22678,02410440,0622678,Encinitas,Encinitas city,06,073,00277301,06073,San Diego
260,1,259,260,06,70770,02411857,0670770,Sebastopol,Sebastopol city,06,097,01657246,06097,Sonoma
261,1,260,261,06,68238,02409264,0668238,San Martin,San Martin CDP,06,085,00277307,06085,Santa Clara
262,1,261,262,06,21712,02410406,0621712,El Cajon,El Cajon city,06,073,00277301,06073,San Diego
263,1,262,263,06,70098,02411827,0670098,Santa Rosa,Santa Rosa city,06,097,01657246,06097,Sonoma
264,1,263,264,06,57148,02583114,0657148,Pine Grove,Pine Grove CDP,06,005,01675841,06005,Amador
265,1,264,265,06,73906,02409994,0673906,Stanford,Stanford CDP,06,085,00277307,06085,Santa Clara
266,1,265,266,06,18506,02410314,0618506,Del Mar,Del Mar city,06,073,00277301,06073,San Diego
267,1,266,267,06,62546,02410985,0662546,Rohnert Park,Rohnert Park city,06,097,01657246,06097,Sonoma
