"County","SegID","SegCustomerOut","SegCustomerMinutes","Duration","Start","End","CustomerThres","PctHU","PctTime","TotalHU"
"Butte","49",536,5360,10,2019-06-05 20:00:00,2019-06-05 20:09:59,500,0.606739792395377,0.00190258751902588,88341
"Butte","50",3200,3304180,110,2019-06-06 18:40:00,2019-06-06 20:29:59,500,3.62232711877837,0.0209284627092846,88341
"Butte","51",4170,34112520,370,2019-06-07 19:50:00,2019-06-08 01:59:59,500,4.72034502665806,0.0703957382039574,88341
"Butte","52",610,51780,30,2019-06-08 02:10:00,2019-06-08 02:39:59,500,0.690506107017127,0.00570776255707763,88341
"Butte","53",25207,2319873840,1240,2019-06-09 04:00:00,2019-06-10 00:39:59,500,28.533749900952,0.235920852359209,88341
"Butte","54",763,264300,60,2019-06-10 01:00:00,2019-06-10 01:59:59,500,0.863698622383718,0.0114155251141553,88341
"Butte","55",1369,13690,10,2019-06-20 16:10:00,2019-06-20 16:19:59,500,1.54967682050237,0.00190258751902588,88341
"Butte","56",626,507060,90,2019-06-24 11:40:00,2019-06-24 13:09:59,500,0.708617742611019,0.0171232876712329,88341
"Butte","57",696,414240,80,2019-06-24 13:40:00,2019-06-24 14:59:59,500,0.787856148334296,0.015220700152207,88341
"Butte","58",1103,3965600,200,2019-06-24 15:10:00,2019-06-24 18:29:59,500,1.24857087875392,0.0380517503805175,88341
"Butte","59",1648,1532520,110,2019-06-28 04:40:00,2019-06-28 06:29:59,500,1.86549846617086,0.0209284627092846,88341
"Butte","60",2245,767100,60,2019-07-02 18:10:00,2019-07-02 19:09:59,500,2.54128886926795,0.0114155251141553,88341
"Butte","61",959,7050120,280,2019-07-02 23:20:00,2019-07-03 03:59:59,500,1.08556615840889,0.0532724505327245,88341
"Butte","62",1422,4733200,200,2019-07-05 05:00:00,2019-07-05 08:19:59,500,1.60967161340714,0.0380517503805175,88341
"Butte","63",3666,16741120,290,2019-07-06 00:30:00,2019-07-06 05:19:59,500,4.14982850545047,0.0551750380517504,88341
"Butte","64",1424,1842360,130,2019-07-18 11:20:00,2019-07-18 13:29:59,500,1.61193556785637,0.0247336377473364,88341
"Butte","65",3214,1784160,80,2019-07-21 17:30:00,2019-07-21 18:49:59,500,3.63817479992303,0.015220700152207,88341
"Butte","66",1407,4066230,170,2019-08-09 08:50:00,2019-08-09 11:39:59,500,1.59269195503786,0.0323439878234399,88341
"Butte","67",559,5590,10,2019-08-12 19:00:00,2019-08-12 19:09:59,500,0.632775268561597,0.00190258751902588,88341
"Butte","68",1078,387780,60,2019-08-18 17:00:00,2019-08-18 17:59:59,500,1.22027144813846,0.0114155251141553,88341
"Butte","69",651,29862700,700,2019-08-28 14:10:00,2019-08-29 01:49:59,500,0.736917173226475,0.133181126331811,88341
"Butte","70",4413,44130,10,2019-08-30 02:50:00,2019-08-30 02:59:59,500,4.9954154922403,0.00190258751902588,88341
"Butte","71",1572,559920,60,2019-09-07 21:00:00,2019-09-07 21:59:59,500,1.77946819709987,0.0114155251141553,88341
"Butte","72",982,245500,50,2019-09-08 23:20:00,2019-09-09 00:09:59,500,1.11160163457511,0.00951293759512938,88341
"Butte","73",2083,1606950,90,2019-09-11 18:00:00,2019-09-11 19:29:59,500,2.3579085588798,0.0171232876712329,88341
"Butte","74",1720,429650,50,2019-09-17 20:20:00,2019-09-17 21:09:59,500,1.94700082634337,0.00951293759512938,88341
"Butte","75",1092,1271600,110,2019-09-19 15:50:00,2019-09-19 17:39:59,500,1.23611912928312,0.0209284627092846,88341
"Butte","76",1557,15570,10,2019-09-21 17:10:00,2019-09-21 17:19:59,500,1.7624885387306,0.00190258751902588,88341
"Butte","77",15922,1875855600,1480,2019-09-24 00:10:00,2019-09-25 00:49:59,500,18.0233413703716,0.28158295281583,88341
"Butte","78",33689,4775754120,1930,2019-09-25 10:00:00,2019-09-26 18:09:59,500,38.1351807201639,0.367199391171994,88341
"Butte","79",2993,169110,30,2019-09-30 02:00:00,2019-09-30 02:29:59,500,3.38800783328239,0.00570776255707763,88341
"Butte","80",2834,2070900,90,2019-10-02 20:10:00,2019-10-02 21:39:59,500,3.20802345456809,0.0171232876712329,88341
"Butte","81",1593,15930,10,2019-10-03 15:40:00,2019-10-03 15:49:59,500,1.80323971881686,0.00190258751902588,88341
"Butte","82",887,1072500,110,2019-10-05 15:30:00,2019-10-05 17:19:59,500,1.00406379823638,0.0209284627092846,88341
"Butte","83",12609,864835920,1040,2019-10-06 05:20:00,2019-10-06 22:39:59,500,14.2731008252114,0.197869101978691,88341
"Butte","84",26510,84858400,220,2019-10-09 07:40:00,2019-10-09 11:19:59,500,30.0087162246296,0.0418569254185693,88341
"Butte","85",31148,7069400,50,2019-10-09 11:30:00,2019-10-09 12:19:59,500,35.258826592409,0.00951293759512938,88341
"Butte","86",28445,23233061760,3680,2019-10-09 14:00:00,2019-10-12 03:19:59,500,32.1990921542659,0.700152207001522,88341
"Butte","87",20492,4788612870,1770,2019-10-23 21:30:00,2019-10-25 02:59:59,500,23.196477286877,0.33675799086758,88341
"Butte","88",1026,10260,10,2019-10-25 15:40:00,2019-10-25 15:49:59,500,1.16140863245832,0.00190258751902588,88341
"Butte","89",15473,27588320,160,2019-10-27 00:10:00,2019-10-27 02:49:59,500,17.515083596518,0.030441400304414,88341
"Butte","90",20921,149831744800,15320,2019-10-27 03:10:00,2019-11-06 18:29:59,500,23.6820955162382,2.91476407914764,88341
"Butte","91",693,1907280,180,2019-11-06 21:30:00,2019-11-07 00:29:59,500,0.784460216660441,0.0342465753424658,88341
"Butte","92",1818,72720,20,2019-11-07 01:50:00,2019-11-07 02:09:59,500,2.05793459435596,0.00380517503805175,88341
"Butte","93",1714,486180,60,2019-11-12 20:00:00,2019-11-12 20:59:59,500,1.94020896299566,0.0114155251141553,88341
"Butte","94",533,85280,40,2019-11-14 18:00:00,2019-11-14 18:39:59,500,0.603343860721522,0.0076103500761035,88341
"Butte","95",577,47699470,910,2019-11-21 02:40:00,2019-11-21 17:49:59,500,0.653150858604725,0.173135464231355,88341
"Butte","96",3949,964320,70,2019-11-23 13:10:00,2019-11-23 14:19:59,500,4.47017806001743,0.0133181126331811,88341
"Butte","97",3063,245087140,1270,2019-11-27 03:00:00,2019-11-28 00:09:59,500,3.46724623900567,0.241628614916286,88341
